ARS20190301082039.BILL;100;114717385;20784605;114717385;00419090;31.03.20190;01.03.2019;31.03.2019;-566,29;0,00;0,00;0,00;0;0,00;0,00;-566,29;566,29;
ARS20190301082039.BILL;101;114717393;20789305;114717393;00419091;31.03.20190;01.03.2019;31.03.2019;4,98;0,00;0,00;0,00;0;0,00;0,00;4,98;0,00;
ARS20190301082039.BILL;102;114717433;20810105;114717433;00419092;31.03.20190;01.03.2019;31.03.2019;1 292,00;0,00;0,00;0,00;0;0,00;0,00;1 292,00;0,00;
ARS20190301082039.BILL;103;114717556;20883205;114717556;00419097;31.03.20190;01.03.2019;31.03.2019;192,81;0,00;0,00;0,00;0;0,00;0,00;192,81;0,00;
ARS20190301082039.BILL;104;114717576;20894905;114717576;00419098;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;105;114717637;20928105;114717637;00419099;31.03.20190;01.03.2019;31.03.2019;158,36;0,00;0,00;0,00;0;0,00;0,00;158,36;0,00;
ARS20190301082039.BILL;106;114717662;20939205;114717662;00419100;31.03.20190;01.03.2019;31.03.2019;-1 260,00;0,00;0,00;0,00;0;0,00;0,00;-1 260,00;1 260,00;
ARS20190301082039.BILL;107;114717743;20985605;114717743;00419101;31.03.20190;01.03.2019;31.03.2019;62 360,97;30 000,00;0,00;0,00;0;4 792,93;0,00;87 568,04;0,00;
ARS20190301082039.BILL;108;114717754;20992405;114717754;00419102;31.03.20190;01.03.2019;31.03.2019;-2 000,00;2 000,00;0,00;0,00;0;2 000,00;0,00;-2 000,00;2 000,00;
ARS20190301082039.BILL;109;114717768;21001805;114717768;00419103;31.03.20190;01.03.2019;31.03.2019;-1 212,68;550,56;0,00;0,00;0;514,10;0,00;-1 176,22;1 176,22;
ARS20190301082039.BILL;110;114717865;21076605;114717865;00419105;31.03.20190;01.03.2019;31.03.2019;-216,35;10 216,35;0,00;0,00;0;8 051,66;0,00;1 948,34;0,00;
ARS20190301082039.BILL;111;114717873;21082405;114717873;00419106;31.03.20190;01.03.2019;31.03.2019;-2 566,33;0,00;0,00;0,00;0;2 637,33;0,00;-5 203,66;5 203,66;
ARS20190301082039.BILL;112;114717916;21100405;114717916;00419108;31.03.20190;01.03.2019;31.03.2019;-35 580,00;0,00;0,00;0,00;0;0,00;0,00;-35 580,00;35 580,00;
ARS20190301082039.BILL;113;114717951;21119205;114717951;00419111;31.03.20190;01.03.2019;31.03.2019;-6 759,13;0,00;0,00;0,00;0;0,00;0,00;-6 759,13;6 759,13;
ARS20190301082039.BILL;114;114717988;21148805;114717988;00419112;31.03.20190;01.03.2019;31.03.2019;-0,01;0,00;0,00;0,00;0;0,00;0,00;-0,01;0,01;
ARS20190301082039.BILL;115;114717999;21156005;114717999;00419113;31.03.20190;01.03.2019;31.03.2019;-8 224,48;0,00;0,00;0,00;0;0,00;0,00;-8 224,48;8 224,48;
ARS20190301082039.BILL;116;114718035;21175405;114718035;00419115;31.03.20190;01.03.2019;31.03.2019;1 871,08;0,00;0,00;0,00;0;0,00;0,00;1 871,08;0,00;
ARS20190301082039.BILL;117;114718069;21198305;114718069;00419117;31.03.20190;01.03.2019;31.03.2019;-15 000,00;0,00;0,00;0,00;0;0,00;0,00;-15 000,00;15 000,00;
ARS20190301082039.BILL;118;114718088;21213905;114718088;00419118;31.03.20190;01.03.2019;31.03.2019;-2 800,00;2 800,00;0,00;0,00;0;2 800,00;0,00;-2 800,00;2 800,00;
ARS20190301082039.BILL;119;114718240;21314605;114718240;00419120;31.03.20190;01.03.2019;31.03.2019;0,01;0,00;0,00;0,00;0;0,00;0,00;0,01;0,00;
ARS20190301082039.BILL;120;114718265;21336305;114718265;00419121;31.03.20190;01.03.2019;31.03.2019;-883,82;0,00;0,00;0,00;0;0,00;0,00;-883,82;883,82;
ARS20190301082039.BILL;121;114718311;21368305;114718311;00419124;31.03.20190;01.03.2019;31.03.2019;2 042,26;1 750,00;0,00;0,00;0;1 600,00;0,00;2 192,26;0,00;
ARS20190301082039.BILL;122;114718320;21375705;114718320;00419125;31.03.20190;01.03.2019;31.03.2019;95,02;0,00;0,00;0,00;0;0,00;0,00;95,02;0,00;
ARS20190301082039.BILL;123;114718328;21378705;114718328;00419126;31.03.20190;01.03.2019;31.03.2019;4,51;0,00;0,00;0,00;0;0,00;0,00;4,51;0,00;
ARS20190301082039.BILL;124;114718377;21405905;114718377;00419127;31.03.20190;01.03.2019;31.03.2019;-4 182,00;4 182,00;0,00;0,00;0;3 997,73;0,00;-3 997,73;3 997,73;
ARS20190301082039.BILL;125;114718419;21432005;114718419;00419128;31.03.20190;01.03.2019;31.03.2019;-11 122,43;0,00;0,00;0,00;0;0,00;0,00;-11 122,43;11 122,43;
ARS20190301082039.BILL;126;114718430;21438605;114718430;00419129;31.03.20190;01.03.2019;31.03.2019;-543,62;0,00;0,00;0,00;0;0,00;0,00;-543,62;543,62;
ARS20190301082039.BILL;127;114718462;21454905;114718462;00419130;31.03.20190;01.03.2019;31.03.2019;-19 767,09;0,00;0,00;0,00;0;0,00;0,00;-19 767,09;19 767,09;
ARS20190301082039.BILL;128;114718532;21493205;114718532;00419133;31.03.20190;01.03.2019;31.03.2019;-96 149,91;0,00;0,00;0,00;0;3 000,00;0,00;-99 149,91;99 149,91;
ARS20190301082039.BILL;129;114719584;21496319;114719584;00419254;31.03.20190;01.03.2019;31.03.2019;7 760,27;0,00;0,00;0,00;0;0,00;0,00;7 760,27;0,00;
ARS20190301082039.BILL;130;114719585;21496344;114719585;00419255;31.03.20190;01.03.2019;31.03.2019;1 217,16;0,00;0,00;0,00;0;0,00;0,00;1 217,16;0,00;
ARS20190301082039.BILL;131;114719588;21497994;114719588;00419258;31.03.20190;01.03.2019;31.03.2019;448,00;0,00;0,00;0,00;0;0,00;0,00;448,00;0,00;
ARS20190301082039.BILL;132;114719589;21498061;114719589;00419259;31.03.20190;01.03.2019;31.03.2019;657,01;0,00;0,00;0,00;0;0,00;0,00;657,01;0,00;
ARS20190301082039.BILL;133;114719590;21498263;114719590;00419260;31.03.20190;01.03.2019;31.03.2019;8 281,44;0,00;0,00;0,00;0;0,00;0,00;8 281,44;0,00;
ARS20190301082039.BILL;134;114718609;21565505;114718609;00419137;31.03.20190;01.03.2019;31.03.2019;-249,10;0,00;0,00;0,00;0;0,00;0,00;-249,10;249,10;
ARS20190301082039.BILL;135;114718629;21576405;114718629;00419138;31.03.20190;01.03.2019;31.03.2019;-3 500,00;3 500,00;0,00;0,00;0;3 500,00;0,00;-3 500,00;3 500,00;
ARS20190301082039.BILL;136;114718672;21602205;114718672;00419141;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;137;114718677;21604805;114718677;00419142;31.03.20190;01.03.2019;31.03.2019;-67,47;0,00;0,00;0,00;0;0,00;0,00;-67,47;67,47;
ARS20190301082039.BILL;138;114718682;21606905;114718682;00419143;31.03.20190;01.03.2019;31.03.2019;54,10;0,00;0,00;0,00;0;0,00;0,00;54,10;0,00;
ARS20190301082039.BILL;139;114718712;21629405;114718712;00419144;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;140;114718731;21646505;114718731;00419145;31.03.20190;01.03.2019;31.03.2019;-2 368,30;0,00;0,00;0,00;0;0,00;0,00;-2 368,30;2 368,30;
ARS20190301082039.BILL;141;114718744;21651905;114718744;00419146;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;142;114718761;21667105;114718761;00419147;31.03.20190;01.03.2019;31.03.2019;-10 278,88;0,00;0,00;0,00;0;0,00;0,00;-10 278,88;10 278,88;
